"","ERR3928931","ERR3928933","ERR3928934","ERR3928935","ERR3928936","ERR3928937","ERR3928938","ERR3928939","ERR3928940","ERR3928941","ERR3928942","ERR3928943","ERR3928944","ERR3928945","ERR3928946","ERR3928947","ERR3928948","ERR3928949","ERR3928950","ERR3928951","ERR3928952","ERR3928953","ERR3928954","ERR3928955","ERR3928956","ERR3928957","ERR3928958","ERR3928959","ERR3928960","ERR3928961","ERR3928962","ERR3928963","ERR3928964","ERR3928965","ERR3928966","ERR3928967","ERR3928968","ERR3928969","ERR3928970","ERR3928971","ERR3928972","ERR3928973","ERR3928974","ERR3928975","ERR3928976","ERR3928977","ERR3928978","ERR3928979","ERR3928980","ERR3928981","ERR3928982","ERR3929033","ERR3929034","ERR3929035","ERR3929036","ERR3929037","ERR3929038","ERR3929039","ERR3929040","ERR3929041","ERR3929042","ERR3929043","ERR3929044","ERR3929045","ERR3929046","ERR3929047","ERR3929048","ERR3929049","ERR3929050","ERR3929051","ERR3929052","ERR3929053","ERR3929054","ERR3929055","ERR3929056","ERR3929057","ERR3929058","ERR3929059","ERR3929060","ERR3929061","ERR3929062","ERR3929063","ERR3929064","ERR3929065","ERR3929066","ERR3929067","ERR3929068","ERR3929069","ERR3929070","ERR3929071","ERR3929072","ERR3929073","ERR3929074","ERR3929075","ERR3929076","ERR3929077","ERR3929078","ERR3929079","ERR3929080","ERR3929081","ERR3929082","ERR3929083","ERR3929084","ERR3929085","ERR3928932"
"4850a238b7fbbd5ffa204c5a5a396f2c",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,61,0,0,66,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bb7e5c6df18c100b97f890fc35eb2911",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b4bb370a59f2637d406ccc0f5a1b2a1e",31,0,0,149,103,0,0,14,14,0,18,21,0,0,13,0,0,14,9,0,0,11,0,0,11,0,0,0,0,0,0,0,9,0,15,11,8,0,0,0,0,9,0,12,9,0,0,7,0,0,0,11,0,0,22,8,0,10,0,0,9,9,8,0,6,0,0,9,8,7,14,0,6,7,16,10,0,0,9,15,7,261,12,0,11,11,13,0,0,8,12,0,0,0,0,0,0,0,0,17,0,16,0,11,28
"a63c438fdf54dab3760eef280c5b4fc3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d46e2205f0c6ecf67b51f83d111c509c",1405,23692,19553,27800,18623,702,525,720,432,559,883,1833,648,397,1066,657,612,552,498,239,543,507,559,2317,1167,3328,574,368,474,308,2810,768,519,26590,42183,37067,707,296,3442,287,351,450,312,548,763,825,438,407,3622,4328,473,422,660,287,1698,605,28664,31229,403,733,631,1423,1734,1826,236,631,331,537,503,422,844,522,567,748,939,371,636,2268,482,6717,10130,5761,21179,18172,2369,1996,3873,1745,5889,8222,1146,514,7617,1288,2784,1553,18170,305,5980,10658,1542,1172,1526,1173,855
"4552af3e905206840cf8b67bcaf2693f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"945184b6386c192c0066e0a98a154780",97,85,82,112,106,136,85,124,54,48,90,76,69,60,126,101,48,69,63,38,88,67,74,61,70,2823,75,48,61,39,49,50,55,175,908,865,81,33,87,39,43,50,43,53,76,145,55,40,1713,2346,53,65,72,71,98,148,2611,3099,690,1967,62,206,279,125,40,272,63,211,69,49,95,61,76,75,127,385,1438,652,170,73,231,397,99,107,923,999,2261,1359,3641,21243,353,60,66,2784,294,193,7675,371,5521,10579,1086,724,148,125,98
"35d451ba48f31c2a2655af11164623c3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4d72007c70f4abc0bf9e8fe8b826d07d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,834,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0
"34239f14f57eed8a2971a240df604a06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107273e73071282e4d0f4a0b46548da5",0,20,14,21,20,13,0,16,0,17,0,0,18,15,25,19,17,16,11,0,15,15,11,16,0,17,12,0,0,0,0,0,0,15,27,22,0,0,0,0,0,0,8,14,0,0,0,0,18,22,8,0,0,0,0,0,0,20,0,16,0,13,0,14,0,0,10,0,11,0,19,21,0,0,24,12,16,28,0,0,0,12,18,29,23,18,35,25,0,37,18,22,13,43,16,0,155,0,30,28,14,14,19,19,19
"22d93a5440a1c97f06db10312de65173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394eda29c886632f514dd94b58381186",63,12,13,36,26,29,15,16,21,16,11,226,25,10,28,17,98,101,12,12,156,20,13,21,10,48,202,9,13,9,16,24,10,32,31,32,142,102,22,4,11,14,11,12,24,37,13,205,112,188,17,166,14,14,12,25,21,56,4,16,0,19,22,96,0,18,26,24,126,10,22,13,87,14,26,23,50,28,21,58,16,12,22,11,18,22,70,53,46,40,18,17,10,1642,19,24,79,0,24,28,63,98,17,42,92
"1e104b993416995498346089f57fd3bf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52d998a538496179968dec55950d1516",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4f5efd25dacb5d639316e7291ff6ff8b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"e9c5c7f40dc0d24681936be2db1c8467",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7ebbb1e6f79a2910951c191a4bf1df66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67e57538490df3cd9ed3ae7587be27ac",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6faf025d61e54fb3be2f52bd61ad7d78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"e057c4ee6b7363159350db0a2c894cde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7d217addfd80cb5393d81dae5f160367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21769833bcb8a77bf259aea1bfcc6ec6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5d5db5a4b1cb701462bfd0989f5a3495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bf1969c0e412e57637a9ae7a3b638492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,59,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67da37a27427f41e9a28d4bcd418445b",11,14,10,10,0,6,0,13,10,6,14,420,12,9,24,15,11,7,9,0,12,0,12,15,17,12,0,10,260,8,0,13,6,14,17,0,0,11,28,0,16,0,0,12,12,0,0,9,0,0,0,0,11,0,0,0,21,12,0,13,14,8,12,12,0,0,22,16,20,0,12,8,6,14,17,0,13,21474,17,173,0,15,11,8,10,16,17,7,17,10,10,10,9,5,11,11,20,0,0,21,9,0,10,10,12
"0920dcf0f62fb2b3ab9e32f1c4edec37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bd5d02cf1509c352b7eede2cdcebba40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c845eda99662b5a88a8c8e979ec07dd0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c0c6dea060404ea17972053bc9e98ae7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fec2da4ccc40b9ad85a020553063366b",15,10,12,71,45,0,0,0,69,0,0,8,0,0,0,0,4,8,0,26,0,0,0,0,35,23,0,0,0,0,11,0,0,0,0,0,0,0,0,0,23,14,0,22,48,52,0,0,0,0,0,6,0,26,0,0,0,0,25,112,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,25,4,0,0,17,0,0,0,93,102,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17
"69a11f927915e2a3ba1f7b9c84486527",1698,41,25,188,177,680,2187,25,29,38,35,71,3260,2220,36,38,195,173,1523,7,44,37,83,2550,111,22,15,19,22,29,49,595,23,63,35,38,66,37,30,20,12,61,37,1102,2023,33,94,69,43,25,29,25,25,15,18,12,26,26,30,62,18,19,23,23,9,14,28,20,25,208,36,28,45,30,29,252,27,20,21,33,27,29,30,29,33,45,34,15,43,17,28,20,31,34,33,23,36,0,41,41,40,28,20,28,2104
"b913b505212589d3471199a1e7979591",0,0,0,0,0,0,0,0,0,0,0,133,0,0,159,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,51,50,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dbcdaca3ee9e9fe75d8829e87b8551dc",14,0,25,480,371,1924,17,2549,246,3374,1061,376,20,29,2046,1620,906,841,639,345,3466,1403,998,24,1190,152,281,349,326,222,33,13,1622,358,354,294,2093,464,34,34,118,194,627,28,21,165,81,900,27,13,661,509,465,213,301,112,1586,2052,608,1157,540,206,287,616,159,197,278,38,70,0,101,95,489,580,1264,12,3545,479,926,73,1700,654,2095,2504,1554,1789,1411,1060,3460,275,2728,1996,720,203,1504,1561,4496,291,4637,2484,2675,4596,1314,1591,31
"cd3526e9ddf608ed31c4f3d648ca8034",74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
"f47d8d81e9055312563f547abf45911f",0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0
"8adadd953ff6f3831d8492aaecdbe713",8,0,13,29,20,10,11,11,13,8,14,11,15,9,52428,54467,18,10,10,1178,14,8,12,17,11,17,0,12,9,5,12,14,12,20,12,18,13,0,11,7,0,9,115,13,17,8,9,10,18,11,10,7,21829,238,3,5301,10,15,6,21,9,6,12,12,4,8490,64,0,9,9,13,12,40,12855,34685,5,17,19,12,16,2153,10,0,18,20,15,12011,9600,12,18,35242,8,0,3850,10,9,18,1166,26205,9897,12,15,8567,6452,12
"df68df6c439ec5d9692d70bb26b7e53f",0,12,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7d83997fd038ad2203827ffd32358dcc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,59,0,0,0
"c3a43e9dca56be145dbc08c893128e6f",4,0,0,109,103,4,4,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,43,0,6,5,43,0,0,78,0,5,0,0,7,0,72,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,4,15,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,7,0,8,4,0,0,0,0,0,3,6,23,20,0,4,0,10,0,0,0,0,0,0,23,0,0,0,2,3,0,0,3
"d001040196eb6f47dfc915922a75b84f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5bd027dfcdd1e86df3154358b71950c5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cb1c7883504dd35ac3a1144625b4cc05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3275d4733092ca640476ca0a8215df5f",0,5,2,3,0,0,2,0,16,0,3,12,0,0,98,92,2,0,0,23,0,24,0,0,0,0,0,0,5,0,59,0,0,0,0,0,3,0,0,265,0,0,0,0,0,6,0,38,0,0,0,0,0,34,0,0,0,0,9,26,0,0,0,35,0,79,0,790,37,0,0,0,0,0,0,0,4,0,3,0,0,15,0,0,29,50,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"d50fe0084836847342908c887cf3cdb8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f6da31c9e8321aa5dc525c8b4f9446ae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8d285f20c373b48b4e80c0f84937935b",0,32,16,25,15,0,7,0,21,0,0,14,0,0,6,16,0,0,0,514,0,3,23,0,0,14,0,0,0,0,143,7,4,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,5,0,0,112,0,31,0,0,17,18,0,0,0,0,0,93,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,441,660,0,0,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,392,651,0
"d68ea0b947ff7c2e4dfd824debfde94c",0,0,0,0,0,0,94,0,0,0,0,81,0,0,0,0,0,0,0,62,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,9,0,8,53,73,12,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"822a0ee849989f75cc532cb3540de19a",62,35,35,709,941,6,32,5,79,32,9,14,0,3,285,538,28,39,11,120,0,8,33,6,3,61,0,0,0,6,973,9,26,40,0,4,112,93,0,0,6,27,11,4,7,7,0,9,4,0,4,11,10,4,0,0,0,2,15,24,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,60,3,12,5,21,4,0,40,80,9,13,218,56,7,6,7,0,0,5,0,0,6,3,16,25,16,174,38
"31e61e702cd999e03597ff23fcb3aa64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e92159c91aeb204e77ba7a625416173e",0,0,0,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29bad5ed4bd4acdb9c7c975bfe376580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82ec064926401e552726831bdc911d07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a65dfeb098a4c75709b502e77b36845c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"da17ac15ae66d64fcdfb95923b6f0edf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73c0c843209ee53e172d82365f726b71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
